bat_first,city,ground_avg_runs_last15,ground_id,lighting,match id,match_dt,season,series_name,team1,team1_id,team1_roster_ids,team1_winp_team2_last15,team1only_avg_runs_last15,team2,team2_id,team2_roster_ids,team_boundary_ratios,team_count_50runs_last15,team_econ_ratios,team_haul3w_ratios,team_strike_ratios,team_winp_last5,toss decision,toss winner,venue,winner,winner_id,run_rate_season_ratio,nrr_season_ratio,run_rate_overall_ratio,nrr_overall_ratio,run_rate_series_ratio,nrr_series_ratio,run_rate_last10_ratio,nrr_last10_ratio,avgruns_overall_ratio,avgruns_season_ratio,avgruns_series_ratio,avgruns_rolling_ratio,avgwks_overall_ratio,avgwks_season_ratio,avgwks_series_ratio,avgwks_rolling_ratio,rwratio_overall_ratio,rwratio_season_ratio,rwratio_series_ratio,rwratio_rolling_ratio,win_percent_overall_ratio,win_percent_season_ratio,win_percent_series_ratio,win_percent_rolling_ratio,victory_by_runs_overall_ratio,victory_by_wks_overall_ratio,victory_by_runs_season_ratio,victory_by_wks_season_ratio,victory_by_runs_series_ratio,victory_by_wks_series_ratio,victory_by_runs_rolling_ratio,victory_by_wks_rolling_ratio
Lw Sr Gs,Chandigarh,173.375,7118,night match,9516597,2023-04-28,2023,In Pr Le,Lw Sr Gs,48334,2954769.0:2436405.0:8058903.0:2275097.0:4230127.0:3479860.0:3299407.0:5554142.0:8228100.0:4859490.0:7491385.0:217762.0,0.0,181.2142857142857,Pb Ks,30407,8127181.0:197658.0:7881719.0:2097017.0:2827327.0:4640824.0:5053082.0:5038046.0:7453697.0:3851518.0:7881845.0:9009244.0,1.152,3.0,1.3194313286677102,1.5454545454545454,1.6746768031083479,0.6721311475409836,field,Pb Ks,Pb Ct An IS Ba Sm Mi Ch,Lw Sr Gs,48334,0.8827505429345306,14.270123368072726,0.9838839340928143,-2.3046481187082253,0.9725847486233578,-2.6611376189109537,0.9386710789587062,-10.114137435252749,1.0942439606322698,1.0149541726965752,1.0781663238319132,1.0330773774365032,1.1666666666666667,1.2727272727272727,1.4,1.1538461538461537,1.0942439606322696,0.942457446075391,1.437555098442551,1.1191671588895449,1.4464285714285716,0.6666666666666665,1.5000000000000004,1.2,1.5582857142857143,-0.48214285714285715,-3.4444444444444446,-0.0,1.18359375,-0.3396226415094339,2.5555555555555554,-0.0
Sy,Brighton,165.79166666666666,797,night match,9433444,2023-06-09,2023,Vy Bt,Sy,9876,6282856.0:1798705.0:4640824.0:3573723.0:3851658.0:2790675.0:7672657.0:1613919.0:2022957.0:4433120.0:8853438.0,33.33,175.86666666666667,Sx,9967,7753017.0:8621143.0:4215098.0:74087.0:6460614.0:3622856.0:8820503.0:3997727.0:5497274.0:3214812.0:8006676.0,1.4814814814814814,1.8333333333333333,1.0863698164513937,1.4,1.5094551674830115,2.9047619047619047,field,Sx,Cy Gd He,Sy,9876,1.1150875732306476,-0.6612072115667875,1.0065021775039418,-1.208587431432411,1.0065021775039418,-1.208587431432411,1.08307501549907,-0.17984010675354908,1.0211733568592856,1.1645569620253164,1.0211733568592856,1.0964966195451753,1.0,1.3636363636363635,1.0,1.2727272727272727,1.099725153540769,1.9056386651323358,1.099725153540769,1.3495343009786773,1.416666666666667,4.0,1.416666666666667,2.5,-1.3741496598639455,-4.600000000000002,-3.140350877192982,0.13333333333333333,-1.3741496598639455,-4.600000000000002,-1.2941176470588236,-0.07692307692307693
Sx,Taunton,169.3125,1042,day/night match,9084781,2022-06-01,2022,Vy Bt,Sx,9967,7869987.0:164233.0:4215098.0:74087.0:4411231.0:4504044.0:6311612.0:6347494.0:3214812.0:8820517.0:1471994.0,0.0,164.71428571428572,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:334963.0:2535420.0:5288226.0:2752966.0:2850868.0:7664943.0,0.6052631578947368,0.6875,0.9491901954700588,0.6428571428571429,0.8086582730575664,0.5061728395061729,field,St,Te Cr As Cy Gd Tn,Sx,9967,0.9035098111348744,-0.41548801713020966,0.9662362641623994,0.28713568963907105,0.9662362641623994,0.28713568963907105,0.991868257600523,-1.2670210849406498,0.9542582888486214,1.0823798627002288,0.9542582888486214,1.0221787345075015,0.9333333333333333,0.7777777777777778,0.9333333333333333,0.875,1.0337798129193398,0.7215865751334859,1.0337798129193398,1.10736029571646,0.7912087912087913,0.33333333333333326,0.7912087912087913,0.625,-2.640306122448979,0.8214285714285714,-inf,-0.38888888888888884,-2.640306122448979,0.8214285714285714,-44.0,0.07407407407407407
Ds Sr Gs,Durban,145.4,2127,day/night match,9407698,2023-01-20,2022/23,S0,Ds Sr Gs,48936,2436405.0:4887336.0:2654014.0:3057312.0:2740408.0:1556253.0:2294823.0:1874081.0:2625895.0:3062079.0:3231437.0,0.0,181.75,Pa Cs,48929,4685568.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:1858961.0:4888414.0:1711492.0:3373866.0:3747764.0,1.0616883116883118,1.1666666666666667,1.1263263911370096,1.1,1.0563091440762238,0.7536574552977686,bat,Ds Sr Gs,Kd Dn,Pa Cs,48929,1.0503803888419274,-9.125548364678782,1.0503803888419274,-9.125548364678782,1.0503803888419274,-9.125548364678782,1.0503803888419274,-9.125548364678782,1.1030334728033473,1.1030334728033473,1.1030334728033473,1.1030334728033473,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3236401673640164,1.3236401673640164,1.3236401673640164,1.3236401673640164,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.044117647058823525,0.625,0.044117647058823525,0.625,0.044117647058823525,0.625,0.044117647058823525,0.625
Oo,Queenstown,140.66666666666666,11584,day match,9388406,2022-12-29,2022/23,Sr Sh,Oo,18360,2319638.0:9103996.0:4172706.0:4950252.0:2666705.0:7918280.0:8444855.0:7213856.0:4359417.0:7907479.0:4195827.0,0.0,159.06666666666666,Ad,17583,1945390.0:4502392.0:3069954.0:3935854.0:8144184.0:4949776.0:3913440.0:8354835.0:5560190.0:3456424.0:7878765.0,0.42084942084942084,0.26666666666666666,0.7046586906159755,0.375,0.6545449180859932,0.024390243902439,field,Ad,Jn Ds Ol Qn,Oo,18360,1.006711409395973,1.700680272108843,0.9921013805702659,-13.217216800599745,0.9921013805702659,-13.217216800599745,1.0552057733991576,-29.35861317939552,1.0037907505686128,0.8959731543624161,1.0037907505686128,1.0557939914163088,0.7692307692307693,0.6111111111111112,0.7692307692307693,0.6666666666666666,0.8783169067475362,0.7167785234899331,0.8783169067475362,0.9898068669527896,0.2857142857142857,0.0,0.2857142857142857,0.2,-4.816666666666667,2.041666666666667,-inf,-0.875,-4.816666666666667,2.041666666666667,6.466666666666666,15.5
St La Ks,Bridgetown,158.66666666666666,1406,night match,9587024,2023-09-02,2023,Cn Pr Le,St La Ks,36112,1626526.0:2331475.0:391103.0:9398906.0:7459647.0:2097017.0:2742837.0:8464343.0:4068133.0:4690230.0:8339701.0,40.0,173.6,Bs Rs,36070,3462080.0:2436405.0:7550857.0:1798705.0:5742470.0:2740408.0:7761823.0:8931579.0:334963.0:6399210.0:6347494.0,1.0765957446808512,1.1428571428571428,0.8498234370912896,1.125,0.9840542639934549,1.975609756097561,field,Bs Rs,Kn Ol Bn Bs,St La Ks,36112,1.2530021630491535,-0.6982849305946828,1.039944645145591,0.892022037148749,1.039944645145591,0.892022037148749,1.0610416643640557,0.06202445288177197,1.0827263881107543,1.4959349593495934,1.0827263881107543,1.1000704721634953,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.1428571428571428,1.166013033350043,2.719881744271988,1.166013033350043,0.6286116983791402,0.9545454545454545,3.0000000000000004,0.9545454545454545,0.7142857142857143,-23.22727272727273,-8.590909090909095,-0.8663101604278075,0.0,-23.22727272727273,-8.590909090909095,-4.142857142857142,-0.5652173913043479
He,Taunton,173.91666666666666,1042,night match,9085264,2022-06-23,2022,Vy Bt,He,7727,4223883.0:2076192.0:8271913.0:2020332.0:5241564.0:3162487.0:8822729.0:1482998.0:5788418.0:2173688.0:5652758.0,25.0,165.06666666666666,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6005824.0:2535420.0:6320362.0:5288226.0:334963.0:55299.0:74367.0,0.8814589665653495,0.5294117647058824,0.8024918032786884,1.1,1.10817222338869,0.6721311475409836,field,St,Te Cr As Cy Gd Tn,He,7727,0.8831168831168831,0.5584362687231506,0.9523520597992436,0.5652904288394515,0.9523520597992436,0.5652904288394515,0.949743492304769,1.18426011311281,0.9986225895316804,1.0073275862068967,0.9986225895316804,1.033009708737864,1.0,0.8571428571428571,1.0,1.0,1.0754397118033483,1.0073275862068969,1.0754397118033483,1.033009708737864,0.7500000000000001,0.6000000000000001,0.7500000000000001,0.8571428571428571,-9.666666666666668,-0.5333333333333333,-1.575,-1.0666666666666667,-9.666666666666668,-0.5333333333333333,-1.152777777777778,-0.20689655172413793
Bd,Port Elizabeth,142.46666666666667,1224,day match,9097437,2022-02-27,2021/22,CA T0 Ce,Bd,22497,4239773.0:1941743.0:4172972.0:6624582.0:3845029.0:6624470.0:2625895.0:2753036.0:4175772.0:4874092.0:3062555.0,0.0,156.0,Ts,23750,2654014.0:3406717.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2654028.0:2659222.0,0.8482758620689655,0.7142857142857143,0.8839189321817646,0.8571428571428571,0.7743839830910938,0.5061728395061729,bat,Bd,St Gs Pk Pt Eh,Bd,22497,1.0225770656521316,-0.6412173555460475,1.0638039357639326,-4.100073419571707,1.0638039357639326,-4.100073419571707,1.0638039357639326,-4.100073419571707,1.1817721518987343,1.1378427787934187,1.1817721518987343,1.1817721518987343,0.75,0.75,0.75,0.75,1.1817721518987343,0.6637416209628276,1.1817721518987343,1.1817721518987343,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,-3.109090909090909,-0.28421052631578947,1.0133333333333332,-0.1846153846153846,-3.109090909090909,-0.28421052631578947,-3.109090909090909,-0.28421052631578947
Na,Windhoek,127.5,11885,day match,9849713,2023-11-27,2023/24,Ua tr of Na,Na,1224,7629537.0:2823260.0:8985094.0:8111333.0:8001993.0:8964619.0:8936458.0:4462695.0:8001986.0:8001972.0:8088695.0,0.0,0.0,Ua,251,3719197.0:8059372.0:1634709.0:7906968.0:8246440.0:5120674.0:6496776.0:8964843.0:2943457.0:8059379.0:2943443.0,0.0070921985815602835,0.3333333333333333,0.002645782622499735,0.08333333333333333,0.0011923546221626927,0.0123456790123456,bat,Na,Ud Ct Cb Gd Wk,Ua,251,1.2340134892854093,0.8042928807231707,1.0148518794760204,0.07924984403098419,0.9960356399890097,0.6852792245894392,0.9628611969685303,-0.17456010712787806,1.0538430200977729,1.3272450532724507,1.0578034682080926,1.1026072329688814,0.625,1.6363636363636365,1.875,0.6666666666666666,0.9580391091797934,2.6544901065449014,1.7630057803468207,1.202844254147871,0.520408163265306,1.333333333333333,3.0000000000000004,0.375,-1.2598214285714289,0.30357142857142855,,2.6666666666666665,,-3.5,-1.4067796610169492,0.09090909090909091
Bh,Sharjah,135.93333333333334,5949,night match,9290910,2022-08-30,2022,An tr of Ud Ab Es,Bh,188,6930580.0:2662491.0:393014.0:392216.0:6551978.0:392188.0:3850944.0:5831622.0:4403503.0:3769555.0:2316327.0,100.0,132.8,An,293,5554212.0:6818622.0:6450576.0:181404.0:3668356.0:5554282.0:5554254.0:5736016.0:5554142.0:6818776.0:6819238.0,1.3825136612021858,1.4285714285714286,1.089245799718748,0.7777777777777778,1.1524176340562788,0.5121951219512195,bat,Bh,Sh Ct Sm,An,293,1.0077334129908062,-4.2036762381950705,0.8877371163259092,-2.787240613630865,0.0,0.0,0.9688030560271647,-0.42767989093792663,0.8193106649646047,1.034013605442177,,0.8900071890726097,0.7142857142857143,0.9285714285714286,,0.8333333333333334,0.6554485319716841,0.8862973760932945,,0.8306733764677691,0.6984126984126984,0.0,0.0,0.25,-0.2523977788995457,0.3516483516483516,-2.019230769230769,-0.0,0.0,,-0.2653061224489796,1.857142857142857
Le,Nottingham,155.4,251,day match,9433304,2023-06-04,2023,Vy Bt,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:8055417.0:4425224.0:4012203.0:387778.0:8821616.0:7068858.0,66.67,165.0,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:130437.0:5516720.0:125915.0:6019306.0:4420828.0:7507303.0:74367.0,0.9838187702265372,1.0,1.002414481989435,0.5454545454545454,1.2247057399483097,0.6721311475409836,bat,Le,Tt Be Nm,Ne,8987,0.9148933443987328,1.6909149572861593,0.9865413044071816,0.16460353436477082,0.9865413044071816,0.16460353436477082,0.9351292596944771,1.0403375840819438,1.0422482337129944,0.9490229396771453,1.0422482337129944,0.9623971797884843,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.9678019313049235,0.8303950722175022,0.9678019313049235,0.8982373678025851,1.1419196062346184,1.0,1.1419196062346184,1.3333333333333333,-0.5337434198852546,0.31592803861342694,0.5,inf,-0.5337434198852546,0.31592803861342694,0.31288343558282206,3.4999999999999996
Nw Zd,Birmingham,160.0,1161,day match,9352363,2023-09-03,2023,Nw Zd tr of Ed,Nw Zd,48,6718326.0:2653993.0:4381761.0:5764576.0:3069954.0:2672214.0:3519011.0:4381733.0:3913475.0:1626561.0:3546297.0,33.33,171.26666666666668,Ed,20,2082044.0:6282856.0:1655436.0:6381962.0:2162782.0:62432.0:2827327.0:2022957.0:4012203.0:7276380.0:1711492.0,0.8423423423423423,0.782608695652174,1.1400962796784448,0.7857142857142857,0.9571022195116639,1.0,bat,Nw Zd,En Bm,Nw Zd,48,0.778662198017037,-0.2052310309696916,0.9196393944772009,-80.8486397967012,0.7440098661028895,-1.0,0.9121128367600142,-2.156377310767462,0.9297834991222939,0.7247474747474747,0.5202020202020202,0.8831488314883149,1.0,0.55,0.4,0.8571428571428571,1.1157401989467526,0.44599844599844607,0.2080808080808081,0.8831488314883148,0.9259259259259258,0.5,0.0,0.5,0.5387755102040817,-0.03636363636363635,-0.15526315789473685,-inf,-1.0,,-2.5304347826086957,-0.5555555555555556
Sy Ss,Geelong,128.5,3961,night match,8887787,2022-01-11,2021/22,Bg Bh Le,Sy Ss,33956,7869987.0:7620283.0:4002340.0:41740.0:34061.0:6460614.0:2790675.0:8146998.0:4756982.0:1506077.0:8355808.0,0.0,173.26666666666668,Me Rs,33942,37351.0:8176356.0:46794.0:2336473.0:7534687.0:5406540.0:7537067.0:2286388.0:1905847.0:1906708.0:4985546.0,0.788546255506608,0.6666666666666666,1.4504755006192023,1.1111111111111112,1.0106146603308694,1.975609756097561,bat,Sy Ss,GA Sm Sh Gg Va,Sy Ss,33956,0.976344132349758,4.159038675588432,1.0545725666019496,1.296622795672034,1.0545725666019496,1.296622795672034,1.0186237594296288,2.5077160425919507,1.1254808532960308,1.141696750902527,1.1254808532960308,1.1537366548042705,1.2,1.4545454545454546,1.2,1.4545454545454546,1.3505770239552368,1.9979693140794226,1.3505770239552368,2.019039145907473,1.93859649122807,2.0,1.93859649122807,2.0,-0.10812529813960882,-11.929824561403509,-0.9934640522875817,-2.6666666666666665,-0.10812529813960882,-11.929824561403509,-1.0654761904761902,-5.666666666666667
Ts,Port Elizabeth,142.5,1224,day match,9097255,2022-02-09,2021/22,CA T0 Ce,Ts,23750,2667223.0:2654014.0:4888218.0:3406717.0:4159644.0:3057312.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,0.0,139.2,Bd,22497,4239773.0:1941743.0:4172972.0:6624582.0:2625895.0:1556253.0:3845029.0:2753036.0:3062555.0:4175772.0:4243630.0,1.4177215189873418,2.0,1.899108589951378,1.6666666666666667,1.6696830648570862,41.0,field,Bd,St Gs Pk Pt Eh,Ts,23750,0.0,-0.0,0.9828345070422535,0.31038851351351365,0.9828345070422535,0.31038851351351365,0.9828345070422535,0.31038851351351365,0.8985915492957746,,0.8985915492957746,0.8985915492957746,2.25,,2.25,2.25,0.8985915492957746,,0.8985915492957746,0.8985915492957746,inf,,inf,inf,-inf,-0.19999999999999998,,-0.0,-inf,-0.19999999999999998,-inf,-0.19999999999999998
Ci Sr Ks,Chennai,159.79166666666666,2050,night match,9516758,2023-05-14,2023,In Pr Le,Ci Sr Ks,30414,7422673.0:2653993.0:1945425.0:232000.0:5001170.0:62432.0:1642738.0:196580.0:3130840.0:5757884.0:7968225.0:8363578.0,75.0,185.26666666666668,Ka Kt Rs,30400,2089079.0:6818622.0:5959834.0:4231702.0:5061748.0:1934099.0:3326980.0:1613919.0:8465057.0:9188528.0:7758638.0:9455557.0,1.1228571428571428,1.5833333333333333,0.7644589991154273,0.8,1.0540482648939338,1.4878048780487805,bat,Ci Sr Ks,MA Cm Sm Ck Ci,Ka Kt Rs,30400,0.9979343837038277,-0.8170886832715947,1.0290099106595585,0.6973603854145769,1.0090497780928258,0.08583256873485057,0.9574499664024678,-0.9455255048813394,1.086001255492781,1.0816714150047482,1.0831147497549214,1.0313390313390314,1.3,1.5,1.4,1.3,1.382183416081721,1.2619499841722064,1.2636338747140747,1.2032288698955365,1.25,1.6666666666666665,1.422924901185771,1.25,-8.260869565217392,-2.125,0.44642857142857145,-0.29411764705882354,-1.6702014846235418,1.6521739130434783,0.07142857142857144,0.23529411764705885
Rl Cs Be,Kolkata,154.15,2057,night match,9185399,2022-05-25,2022,In Pr Le,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:5972868.0:210328.0:8117990.0:2733380.0:5490666.0:2018001.0:6586824.0,0.0,166.4,Lw Sr Gs,48334,2654014.0:2954769.0:3730005.0:3479860.0:2275097.0:3023320.0:3299407.0:3865077.0:7924048.0:4859490.0:8228100.0,0.8651162790697674,0.5357142857142857,0.8747638043250052,0.5384615384615384,1.019158835635763,0.7530864197530864,field,Lw Sr Gs,En Gs Ka,Rl Cs Be,30393,0.9839553540286013,0.5094359928481147,0.9515058966486205,0.590068842800767,0.9852957465662383,0.4887021682553127,0.9839553540286013,0.5094359928481147,0.9134916039374639,0.9502026635784598,0.9445144589393373,0.9502026635784598,0.9333333333333333,1.0,1.0666666666666667,1.0,0.7612430032812199,0.7309251258295845,0.6746531849566695,0.7309251258295845,0.75,0.75,0.8088235294117647,0.75,-0.05714285714285714,0.6333333333333334,-0.11904761904761904,1.0,-0.47619047619047616,1.1764705882352942,-0.11904761904761904,1.0
Ka,Benoni,122.5,2190,day match,9327492,2022-09-17,2022,Ta tr of Sh Aa,Ka,195,3313659.0:7753696.0:1872198.0:2436125.0:2158939.0:2159618.0:3081147.0:1670297.0:2051230.0:8246573.0:4462555.0,0.0,129.0,Ta,1490,2073182.0:9005198.0:5065024.0:9346861.0:7092420.0:2073175.0:9346854.0:6016030.0:3295277.0:9005205.0:8246398.0,37.0,3.0,106.8,2.0,172.98499999999999,34.33,bat,Ka,We Pk Bi,Ta,1490,inf,inf,1.0252212340008315,0.3955213076764513,,,1.0143526806950174,0.09590050561063147,1.0705003248862899,,,1.095029239766082,1.3333333333333333,,,1.3333333333333333,1.0705003248862899,,,0.7821637426900584,1.4814814814814814,inf,,1.25,0.3703703703703704,-0.0,inf,-inf,,,0.11458333333333334,0.30434782608695654
Kt,Taunton,172.05,1042,day/night match,9085054,2022-06-10,2022,Vy Bt,Kt,8056,8822715.0:87191.0:7687315.0:7787772.0:2083409.0:1707621.0:3373138.0:3620756.0:6399210.0:4473993.0:7732934.0,25.0,154.73333333333332,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:3252395.0:2850868.0:55299.0,0.5950920245398773,0.3125,0.9385666750152064,0.6,0.742324480582882,0.0123456790123456,field,St,Te Cr As Cy Gd Tn,Kt,8056,0.7993008948545863,0.2989384205982012,0.9177922006142866,0.20214823974524068,0.9177922006142866,0.20214823974524068,0.8395402316675878,0.2722573216149758,0.995850622406639,0.9395973154362416,0.995850622406639,0.9531149646756584,1.0,0.5714285714285714,1.0,0.8571428571428571,0.9958506224066389,0.5219985085756897,0.9958506224066389,0.8260329693855708,0.7999999999999999,0.0,0.7999999999999999,0.5,29.55555555555556,-0.7083333333333334,0.9191489361702129,-0.8400000000000001,29.55555555555556,-0.7083333333333334,-2.204081632653061,-0.6410256410256411
Be Ht,Canberra,156.70833333333334,5312,night match,9702706,2023-12-12,2023/24,Bg Bh Le,Be Ht,33921,8561342.0:1626526.0:7870043.0:5056134.0:2083409.0:6364588.0:7353828.0:2633196.0:7866039.0:4132295.0:5419546.0,50.0,161.06666666666666,Sy Tr,33963,3507090.0:1749075.0:7572123.0:7534652.0:2335381.0:5788320.0:5509524.0:5497274.0:6308098.0:8907338.0:8193310.0,0.9915611814345991,1.0,1.1326524909888511,1.3,0.9888359845422967,2.9047619047619047,field,Sy Tr,Ma Ol Ca,Be Ht,33921,inf,-inf,0.9883413857318795,0.5514060073790071,0.9883413857318795,0.5514060073790071,1.0902166134149296,0.6055340737112905,1.0149084732968483,,1.0149084732968483,1.310951239008793,1.0909090909090908,,1.0909090909090908,1.1818181818181819,1.0149084732968483,,1.0149084732968483,1.857180921929123,1.2142857142857142,inf,1.2142857142857142,2.0,0.6031746031746033,0.2785714285714286,inf,,0.6031746031746033,0.2785714285714286,-0.6310160427807487,0.2222222222222222
Ex,Manchester,152.08333333333334,538,day/night match,9085467,2022-07-08,2022,Vy Bt,Ex,7258,3200973.0:5436878.0:5406064.0:4489974.0:6364588.0:1499868.0:5788320.0:3030733.0:6258734.0:7688848.0:5404440.0,0.0,166.53333333333333,Le,8182,4685568.0:3085473.0:82228.0:1837205.0:6249256.0:4425224.0:2450895.0:4460070.0:4012203.0:8055417.0:3312364.0,1.120754716981132,1.5,0.9216441193261022,2.5,0.9250544943457734,1.6557377049180328,bat,Ex,Od Td Mr,Le,8182,1.0734660643107643,0.24961369646208953,1.0080795679151686,2.0473270358767266,1.0080795679151686,2.0473270358767266,1.0034524622087158,-0.8094540747318786,0.9435107376283847,1.0970749542961609,0.9435107376283847,1.0286225402504472,1.1666666666666667,1.0,1.1666666666666667,1.0666666666666667,0.9435107376283847,1.1814653353958657,0.9435107376283847,1.0286225402504472,0.9828571428571429,1.2395833333333333,0.9828571428571429,1.0,0.24845586770272962,32.761904761904866,2.1121212121212123,2.732142857142857,0.24845586770272962,32.761904761904866,0.8616352201257861,-4.5
Nw Zd,Lahore,162.5,3828,night match,9377325,2023-04-17,2023,Nw Zd tr of Pn,Nw Zd,48,2721627.0:2659243.0:3834256.0:2672214.0:3069954.0:2486896.0:6718382.0:3156033.0:3546297.0:3913475.0:7878765.0,25.0,176.73333333333332,Pn,62,2263736.0:2437021.0:3585350.0:8127230.0:6460614.0:1594319.0:7507303.0:3364234.0:4767832.0:8106629.0:8131255.0,0.6879271070615034,0.6923076923076923,1.132374980517223,0.9230769230769231,0.9115431310319954,0.5061728395061729,bat,Nw Zd,Gi Sm Le,Nw Zd,48,,,0.9620237035314586,41.243926218775876,,,1.0601916849531452,-6.627011466632147,0.9625273485805916,,,1.0272851296043657,1.0,,,0.8,1.15503281829671,,,1.19849931787176,0.9567062818336163,,,0.8333333333333334,1.399372009569378,0.17425320056898996,,,,,-1.877551020408163,1.8
Bm Bs,Manchester,150.5909090909091,538,day/night match,9085411,2022-07-03,2022,Vy Bt,Bm Bs,10366,2124002.0:3612286.0:3890963.0:3681957.0:8044112.0:8210789.0:3200756.0:3245689.0:7184666.0:3200966.0:2170762.0,0.0,165.6,Le,8182,4685568.0:3085473.0:82228.0:1837205.0:6249256.0:2450895.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,1.2469135802469136,1.3333333333333333,0.7307355620223817,1.2,0.9438100548276183,1.0,bat,Bm Bs,Od Td Mr,Le,8182,1.145303992278066,77.76029072505939,1.010158252511361,0.19580622007803017,1.010158252511361,0.19580622007803017,1.0795565279744066,0.39865931837429736,0.9775164235244949,1.0771408351026186,0.9775164235244949,1.0478890989287966,1.1666666666666667,0.8571428571428571,1.1666666666666667,1.0,0.9775164235244949,1.507997169143666,0.9775164235244949,1.571833648393195,1.0075614366729677,1.0,1.0075614366729677,0.8571428571428571,0.4083070196745202,-3.56521739130435,2.2539682539682544,0.0,0.4083070196745202,-3.56521739130435,1.222222222222222,0.0
Ne,Northampton,173.0,1637,day match,9433577,2023-06-18,2023,Vy Bt,Ne,8917,4873700.0:8040164.0:2157770.0:6640178.0:4645304.0:2858904.0:3216569.0:3648203.0:3636821.0:2082387.0:8040136.0,0.0,182.46666666666667,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:130437.0:125915.0:5516720.0:7507303.0:6019306.0:4420828.0:2904943.0,0.7784615384615384,0.9166666666666666,0.971836461940344,0.6666666666666666,0.810583410185638,0.6721311475409836,bat,Ne,Cy Gd Nn,Ne,8917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ka Ts,Dhaka,142.86666666666667,14188,day/night match,9457391,2023-01-07,2022/23,Bh Pr Le,Ka Ts,42573,393371.0:1594347.0:3849663.0:7960847.0:4403426.0:4403503.0:2614779.0:4731628.0:305143.0:2436776.0:2436356.0,100.0,164.125,Da Ds,40452,2133158.0:1815883.0:3056752.0:1884672.0:2104339.0:4980926.0:1890958.0:1885337.0:393889.0:3769555.0:3580737.0,1.7920792079207921,1.4,1.4849091647803128,3.0,1.42981482811062,1.0,field,Da Ds,Se Ba Nl Sm Mr,Da Ds,40452,,,inf,-inf,inf,-inf,inf,-inf,,,,,,,,,,,,,inf,,inf,inf,-inf,inf,,,-inf,inf,-inf,inf
Ci Sr Ks,Mumbai,152.9,16540,night match,9128489,2022-04-12,2022,In Pr Le,Ci Sr Ks,30414,7422673.0:249087.0:62432.0:5001170.0:1642738.0:196580.0:232000.0:360086.0:2022957.0:7968225.0:7879829.0,100.0,166.93333333333334,Rl Cs Be,30393,313809.0:7861524.0:1776627.0:2275195.0:8117990.0:7586970.0:210328.0:5490666.0:8238726.0:6586824.0:2018001.0,1.3041958041958042,1.6363636363636365,1.4238282961016204,1.75,1.1807686132558783,0.3442622950819672,field,Rl Cs Be,Dr DY Pl Ss Ay Mi,Ci Sr Ks,30414,1.119405828912871,0.6854960433008849,1.1273550815511721,-1.760747194408744,1.1017725515509893,-2.761763798060806,1.1529080338253284,-1.352447855471541,1.1020100502512562,1.0933098591549295,1.1013097072419107,1.0886597938144331,1.0,0.5,0.75,0.75,1.3224120603015075,0.7809356136820925,1.5418335901386746,1.1876288659793814,0.8500000000000001,0.0,0.5844155844155844,0.5,-53.12500000000001,-0.8,-inf,-1.0,-1.1003134796238243,-0.6694214876033058,-0.4821428571428572,-5.2
Cy,Christchurch,154.43333333333334,664,night match,9388476,2023-01-13,2022/23,Sr Sh,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8414699.0:8706179.0:1495731.0:7907661.0:7871310.0:8482788.0,20.0,161.13333333333333,Nn Ds,17982,7907451.0:4381761.0:1945411.0:3913426.0:4949790.0:3834305.0:3776849.0:8354849.0:7543647.0:6718340.0:3566240.0,1.0642201834862386,1.3333333333333333,0.7390830343515233,0.09090909090909091,1.1314776701615985,0.6721311475409836,field,Nn Ds,Hy Ol Ch,Cy,17653,0.8842221373721947,-0.28092110573563495,1.0492394430285903,0.5278216956233864,1.0492394430285903,0.5278216956233864,1.0584047037766804,-2.178083782137464,1.0519083250976515,0.845674740484429,1.0519083250976515,0.9681063122923588,0.75,0.6666666666666666,0.75,0.6875,0.9642492980061805,1.2685121107266433,0.9642492980061805,0.7920869827846572,0.814814814814815,0.8,0.814814814814815,0.625,-0.26284348864994017,0.4313725490196078,inf,-5.6,-0.26284348864994017,0.4313725490196078,-0.32,-0.09090909090909091
