match id,team1,team2,winner,by,win amount,toss winner,toss decision,match_dt,series_name,season,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team2_id,winner_id,player_of_the_match_id,bat_first,team1_run_rate_overall,team2_run_rate_overall,team1_nrr_overall,team2_nrr_overall,team1_run_rate,team2_run_rate,team1_run_rate_season,team2_run_rate_season,team1_nrr_season,team2_nrr_season,team1_run_rate_series,team2_run_rate_series,team1_nrr_series,team2_nrr_series,team1_run_rate_last10,team2_run_rate_last10,team1_nrr_last10,team2_nrr_last10,team1_avgruns_overall,team1_avgruns_season,team1_avgruns_series,team1_avgruns_rolling,team2_avgruns_overall,team2_avgruns_season,team2_avgruns_series,team2_avgruns_rolling,team1_avgwks_overall,team1_avgwks_season,team1_avgwks_series,team1_avgwks_rolling,team2_avgwks_overall,team2_avgwks_season,team2_avgwks_series,team2_avgwks_rolling,team1_rwratio_overall,team1_rwratio_season,team1_rwratio_series,team1_rwratio_rolling,team2_rwratio_overall,team2_rwratio_season,team2_rwratio_series,team2_rwratio_rolling,team1_win_percent_overall,team1_win_percent_season,team1_win_percent_series,team1_win_percent_rolling,team1_victory_by_runs_overall,team1_victory_by_wks_overall,team1_victory_by_runs_season,team1_victory_by_wks_season,team1_victory_by_runs_series,team1_victory_by_wks_series,team1_victory_by_runs_rolling,team1_victory_by_wks_rolling,team2_win_percent_overall,team2_win_percent_season,team2_win_percent_series,team2_win_percent_rolling,team2_victory_by_runs_overall,team2_victory_by_wks_overall,team2_victory_by_runs_season,team2_victory_by_wks_season,team2_victory_by_runs_series,team2_victory_by_wks_series,team2_victory_by_runs_rolling,team2_victory_by_wks_rolling
8751749,St,Sy,Sy,wickets,7.0,Sy,field,2021-06-11,Vy Bt,2021,187,6,124,188.0,3.0,99.0,9701,9876,9876,4640824.0,St,9.672413793103448,8.17741935483871,0.7208008898776423,-2.1946736684171047,9.048387096774194,11.393939393939394,9.672413793103448,8.17741935483871,0.7208008898776423,-2.1946736684171047,9.672413793103448,8.17741935483871,0.7208008898776423,-2.1946736684171047,9.672413793103448,8.17741935483871,0.7208008898776423,-2.1946736684171047,185.0,185.0,185.0,185.0,223.0,223.0,223.0,223.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,26.428571428571427,26.428571428571427,26.428571428571427,26.428571428571427,31.857142857142858,31.857142857142858,31.857142857142858,31.857142857142858,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,100.0,100.0,100.0,100.0,54.0,0.0,54.0,0.0,54.0,0.0,54.0,0.0
8729223,Pr Zi,Qa Gs,Pr Zi,runs,61.0,Qa Gs,field,2021-06-12,Qa Gs tr of Ud Ab Es,2021,197,5,126,136.0,9.0,124.0,40550,40592,40550,2252452.0,Pr Zi,8.638297872340425,9.271844660194175,0.39546021886157057,1.5137801440651426,9.380952380952381,6.580645161290323,7.804878048780488,12.646153846153846,-0.4209284028324163,6.362689279224711,0.0,12.646153846153846,0.0,6.362689279224711,8.638297872340425,9.271844660194175,0.39546021886157057,1.5137801440651426,168.16666666666666,160.0,,168.16666666666666,160.33333333333334,133.0,133.0,160.33333333333334,6.5,8.0,,6.5,3.5,0.0,0.0,3.5,30.575757575757574,20.0,,30.575757575757574,22.904761904761905,13.3,13.3,22.904761904761905,50.0,0.0,0.0,50.0,-1.6666666666666667,0.8333333333333334,-10.0,0.0,0.0,0.0,-1.6666666666666667,0.8333333333333334,16.666666666666664,0.0,0.0,16.666666666666664,3.6666666666666665,-5.833333333333333,0.0,-10.0,0.0,-10.0,3.6666666666666665,-5.833333333333333
8751777,He,Sx,Sx,wickets,9.0,He,bat,2021-06-12,Vy Bt,2021,154,7,123,155.0,1.0,99.0,7727,9967,9967,,He,7.0,9.709090909090909,-1.1061224489795922,1.0749445676274938,7.512195121951219,9.393939393939394,7.0,9.709090909090909,-1.1061224489795922,1.0749445676274938,7.0,9.709090909090909,-1.1061224489795922,1.0749445676274938,7.0,9.709090909090909,-1.1061224489795922,1.0749445676274938,146.5,146.5,146.5,146.5,178.0,178.0,178.0,178.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,19.533333333333335,19.533333333333335,19.533333333333335,19.533333333333335,35.6,35.6,35.6,35.6,50.0,50.0,50.0,50.0,-12.5,0.0,-12.5,0.0,-12.5,0.0,-12.5,0.0,100.0,100.0,100.0,100.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0
8751791,Le,We,We,wickets,8.0,Le,bat,2021-06-13,Vy Bt,2021,132,4,120,133.0,2.0,107.0,8182,10576,10576,3298427.0,Le,8.890756302521009,7.524590163934426,0.31702976096604907,-1.2849336455893843,6.6,7.457943925233645,8.890756302521009,7.524590163934426,0.31702976096604907,-1.2849336455893843,8.890756302521009,7.524590163934426,0.31702976096604907,-1.2849336455893843,8.890756302521009,7.524590163934426,0.31702976096604907,-1.2849336455893843,176.33333333333334,176.33333333333334,176.33333333333334,176.33333333333334,185.0,185.0,185.0,185.0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,22.041666666666668,22.041666666666668,22.041666666666668,22.041666666666668,26.428571428571427,26.428571428571427,26.428571428571427,26.428571428571427,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,-2.3333333333333335,2.0,-2.3333333333333335,2.0,-2.3333333333333335,2.0,-2.3333333333333335,2.0,100.0,100.0,100.0,100.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0
8729230,Pr Zi,Mn Ss,Mn Ss,wickets,8.0,Mn Ss,field,2021-06-13,Pr Zi tr of Ud Ab Es,2021,166,7,126,167.0,2.0,104.0,40550,44904,44904,8427978.0,Pr Zi,8.330518697225573,8.608695652173912,-0.07926011534718569,0.18778412402377853,7.904761904761905,9.634615384615385,7.190283400809717,7.809523809523809,-1.6177165991902829,-0.7758420441347278,7.804878048780488,0.0,-0.4209284028324163,0.0,8.330518697225573,8.608695652173912,-0.07926011534718569,0.18778412402377853,172.28571428571428,178.5,160.0,172.28571428571428,171.16666666666666,176.0,,171.16666666666666,7.0,8.5,8.0,7.0,6.5,7.0,,6.5,34.457142857142856,27.46153846153846,20.0,34.457142857142856,31.12121212121212,35.2,,31.12121212121212,57.14285714285714,50.0,0.0,57.14285714285714,7.285714285714286,0.7142857142857143,25.5,0.0,-10.0,0.0,7.285714285714286,0.7142857142857143,33.33333333333333,100.0,0.0,33.33333333333333,-1.6666666666666667,-1.5,12.0,0.0,0.0,0.0,-1.6666666666666667,-1.5
8751805,Ne,Ne,Ne,runs,14.0,Ne,bat,2021-06-13,Vy Bt,2021,214,7,127,200.0,7.0,126.0,8987,8917,8987,4003390.0,Ne,8.806451612903226,8.806451612903226,-1.0899627297262562,-1.0899627297262562,10.11023622047244,10.11023622047244,8.806451612903226,8.806451612903226,-1.0899627297262562,-1.0899627297262562,8.806451612903226,8.806451612903226,-1.0899627297262562,-1.0899627297262562,8.806451612903226,8.806451612903226,-1.0899627297262562,-1.0899627297262562,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20.22222222222222,20.22222222222222,20.22222222222222,20.22222222222222,20.22222222222222,20.22222222222222,20.22222222222222,20.22222222222222,0.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0
8751798,Ex,Gn,Gn,wickets,7.0,Gn,field,2021-06-13,Vy Bt,2021,153,6,124,156.0,3.0,115.0,7258,7573,7573,5350190.0,Ex,8.4,8.677685950413224,0.1073170731707318,-0.19834710743801587,7.403225806451613,8.139130434782608,8.4,8.677685950413224,0.1073170731707318,-0.19834710743801587,8.4,8.677685950413224,0.1073170731707318,-0.19834710743801587,8.4,8.677685950413224,0.1073170731707318,-0.19834710743801587,164.5,164.5,164.5,164.5,175.0,175.0,175.0,175.0,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,19.352941176470587,19.352941176470587,19.352941176470587,19.352941176470587,19.444444444444443,19.444444444444443,19.444444444444443,19.444444444444443,50.0,50.0,50.0,50.0,-6.5,1.5,-6.5,1.5,-6.5,1.5,-6.5,1.5,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,0.0
8729216,Id Ud,Le Qs,Id Ud,runs,28.0,Id Ud,bat,2021-06-13,Le Qs tr of Ud Ab Es,2021,152,7,123,124.0,10.0,113.0,40578,40606,40578,3459623.0,Id Ud,8.539184952978056,8.39655172413793,1.164699356270237,0.5837174995390004,7.414634146341464,6.584070796460177,9.064516129032258,7.475409836065574,2.4405161290322583,-0.12782903033118664,7.140495867768595,7.140495867768595,0.16488611167103429,0.16488611167103429,8.539184952978056,8.39655172413793,1.164699356270237,0.5837174995390004,150.5,140.0,143.0,150.5,163.66666666666666,157.0,144.0,163.66666666666666,6.0,7.5,5.0,6.0,7.0,8.5,9.0,7.0,25.083333333333332,31.11111111111111,15.88888888888889,25.083333333333332,29.757575757575754,24.153846153846153,28.8,29.757575757575754,66.66666666666666,50.0,0.0,66.66666666666666,0.0,2.1666666666666665,0.0,2.5,0.0,-5.0,0.0,2.1666666666666665,83.33333333333334,100.0,100.0,83.33333333333334,1.6666666666666667,2.8333333333333335,5.0,2.5,0.0,5.0,1.6666666666666667,2.8333333333333335
8751819,Le,Dm,Dm,wickets,2.0,Le,bat,2021-06-13,Vy Bt,2021,168,9,124,170.0,8.0,119.0,8301,6838,6838,2100524.0,Le,8.890756302521009,7.853658536585366,0.31702976096604907,-0.7653890824622529,8.129032258064516,8.571428571428571,8.890756302521009,7.853658536585366,0.31702976096604907,-0.7653890824622529,8.890756302521009,7.853658536585366,0.31702976096604907,-0.7653890824622529,8.890756302521009,7.853658536585366,0.31702976096604907,-0.7653890824622529,176.33333333333334,176.33333333333334,176.33333333333334,176.33333333333334,181.0,181.0,181.0,181.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,22.041666666666668,22.041666666666668,22.041666666666668,22.041666666666668,22.625,22.625,22.625,22.625,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,-2.3333333333333335,2.0,-2.3333333333333335,2.0,-2.3333333333333335,2.0,-2.3333333333333335,2.0,100.0,100.0,100.0,100.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0
8751784,Kt,Ge,Kt,runs,5.0,Kt,bat,2021-06-13,Vy Bt,2021,183,5,125,178.0,8.0,123.0,8056,7608,8056,3620756.0,Kt,7.228915662650603,9.272727272727273,-1.2670843373493978,0.6169895678092399,8.784,8.682926829268293,7.228915662650603,9.272727272727273,-1.2670843373493978,0.6169895678092399,7.228915662650603,9.272727272727273,-1.2670843373493978,0.6169895678092399,7.228915662650603,9.272727272727273,-1.2670843373493978,0.6169895678092399,177.0,177.0,177.0,177.0,178.0,178.0,178.0,178.0,8.5,8.5,8.5,8.5,7.0,7.0,7.0,7.0,25.285714285714285,25.285714285714285,25.285714285714285,25.285714285714285,27.384615384615383,27.384615384615383,27.384615384615383,27.384615384615383,100.0,100.0,100.0,100.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,50.0,50.0,50.0,50.0,2.0,-2.5,2.0,-2.5,2.0,-2.5,2.0,-2.5
8751812,De,Bm Bs,Bm Bs,wickets,3.0,De,bat,2021-06-13,Vy Bt,2021,160,8,123,161.0,7.0,122.0,6698,10366,10366,8210789.0,De,8.74074074074074,8.95,-0.6807468625650444,-0.1107287449392711,7.804878048780488,7.918032786885246,8.74074074074074,8.95,-0.6807468625650444,-0.1107287449392711,8.74074074074074,8.95,-0.6807468625650444,-0.1107287449392711,8.74074074074074,8.95,-0.6807468625650444,-0.1107287449392711,188.5,188.5,188.5,188.5,186.5,186.5,186.5,186.5,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.5,26.928571428571427,26.928571428571427,26.928571428571427,26.928571428571427,28.692307692307693,28.692307692307693,28.692307692307693,28.692307692307693,50.0,50.0,50.0,50.0,11.5,-3.0,11.5,-3.0,11.5,-3.0,11.5,-3.0,50.0,50.0,50.0,50.0,9.0,-3.0,9.0,-3.0,9.0,-3.0,9.0,-3.0
8729237,Ki Ks,Id Ud,Id Ud,wickets,8.0,Id Ud,field,2021-06-14,Ki Ks tr of Ud Ab Es,2021,190,4,125,191.0,2.0,121.0,40564,40578,40578,3364234.0,Ki Ks,9.26086956521739,8.35742444152431,0.8099411832545265,1.0890158904554266,9.12,9.47107438016529,7.809523809523809,8.407766990291263,-0.7758420441347278,1.7961967423573784,0.0,0.0,0.0,0.0,9.26086956521739,8.35742444152431,0.8099411832545265,1.0890158904554266,176.83333333333334,164.0,,176.83333333333334,150.71428571428572,144.0,,150.71428571428572,5.0,5.0,,5.0,7.0,10.0,,7.0,50.523809523809526,23.428571428571427,,50.523809523809526,21.53061224489796,20.571428571428573,,21.53061224489796,50.0,0.0,0.0,50.0,-2.0,1.5,-12.0,0.0,0.0,0.0,-2.0,1.5,71.42857142857143,66.66666666666666,0.0,71.42857142857143,4.0,1.8571428571428572,9.333333333333334,1.6666666666666667,0.0,0.0,4.0,1.8571428571428572
8751826,Gn,Sy,Sy,wickets,5.0,Sy,field,2021-06-14,Vy Bt,2021,166,8,123,167.0,5.0,112.0,7573,9876,9876,2089079.0,Gn,8.415254237288135,9.605381165919283,0.28464199239017596,-0.11793899218348436,8.097560975609756,8.946428571428571,8.415254237288135,9.605381165919283,0.28464199239017596,-0.11793899218348436,8.415254237288135,9.605381165919283,0.28464199239017596,-0.11793899218348436,8.415254237288135,9.605381165919283,0.28464199239017596,-0.11793899218348436,165.5,165.5,165.5,165.5,205.5,205.5,205.5,205.5,6.0,6.0,6.0,6.0,7.5,7.5,7.5,7.5,27.583333333333332,27.583333333333332,27.583333333333332,27.583333333333332,41.1,41.1,41.1,41.1,50.0,50.0,50.0,50.0,-2.0,3.5,-2.0,3.5,-2.0,3.5,-2.0,3.5,100.0,100.0,100.0,100.0,27.0,3.5,27.0,3.5,27.0,3.5,27.0,3.5
8751875,De,Le,Le,wickets,7.0,De,bat,2021-06-15,Vy Bt,2021,196,5,125,197.0,3.0,116.0,6698,8182,8182,3612286.0,De,8.426229508196721,8.27620632279534,-0.49135290938569653,-0.09775027152853255,9.408,10.189655172413794,8.426229508196721,8.27620632279534,-0.49135290938569653,-0.09775027152853255,8.426229508196721,8.27620632279534,-0.49135290938569653,-0.09775027152853255,8.426229508196721,8.27620632279534,-0.49135290938569653,-0.09775027152853255,179.0,179.0,179.0,179.0,165.8,165.8,165.8,165.8,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,22.375,22.375,22.375,22.375,20.725,20.725,20.725,20.725,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,7.666666666666667,-3.0,7.666666666666667,-3.0,7.666666666666667,-3.0,7.666666666666667,-3.0,40.0,40.0,40.0,40.0,-1.4,-0.8,-1.4,-0.8,-1.4,-0.8,-1.4,-0.8
8729251,Ki Ks,Pr Zi,Pr Zi,wickets,6.0,Pr Zi,field,2021-06-15,Pr Zi tr of Ud Ab Es,2021,108,9,126,109.0,4.0,75.0,40564,40550,40550,,Ki Ks,9.292231812577066,8.47588424437299,0.7461567272528349,0.13070657939837105,5.142857142857143,8.72,8.623481781376519,7.914529914529915,-0.23135692830090093,-0.5907892344062553,0.0,8.6431718061674,0.0,0.5791718061674,9.292231812577066,8.47588424437299,0.7461567272528349,0.13070657939837105,178.71428571428572,177.0,,178.71428571428572,171.5,174.33333333333334,163.0,171.5,5.0,3.5,,5.0,6.5,8.0,5.0,6.5,44.67857142857143,32.18181818181818,,44.67857142857143,31.181818181818183,24.904761904761905,21.733333333333334,31.181818181818183,42.857142857142854,0.0,0.0,42.857142857142854,-1.7142857142857142,0.14285714285714285,-6.0,-4.0,0.0,0.0,-1.7142857142857142,0.14285714285714285,50.0,33.33333333333333,0.0,50.0,6.375,-0.375,17.0,-2.6666666666666665,-5.0,-4.0,6.375,-0.375
8729244,Qa Gs,Le Qs,Qa Gs,runs,18.0,Le Qs,field,2021-06-15,Qa Gs tr of Ud Ab Es,2021,158,5,127,140.0,10.0,112.0,40592,40606,40592,4880966.0,Qa Gs,8.822102425876011,8.143386897404202,0.8289989776001487,0.3867852900563262,7.464566929133858,7.5,8.666666666666666,7.19327731092437,0.8405797101449268,-0.3472632296161704,8.666666666666666,0.0,0.8405797101449268,0.0,8.822102425876011,8.143386897404202,0.8289989776001487,0.3867852900563262,156.85714285714286,134.5,134.5,156.85714285714286,158.0,146.0,,158.0,4.0,2.5,2.5,4.0,7.0,8.0,,7.0,22.408163265306122,14.157894736842104,14.157894736842104,22.408163265306122,26.333333333333332,18.25,,26.333333333333332,14.285714285714285,0.0,0.0,14.285714285714285,-5.571428571428571,-5.0,-30.5,-5.0,-30.5,-5.0,-5.571428571428571,-5.0,71.42857142857143,66.66666666666666,0.0,71.42857142857143,-2.5714285714285716,2.4285714285714284,-6.0,1.6666666666666667,0.0,0.0,-2.5714285714285716,2.4285714285714284
8751868,Bm Bs,Ne,Bm Bs,runs,55.0,Bm Bs,bat,2021-06-15,Vy Bt,2021,170,3,123,115.0,10.0,116.0,10366,8917,10366,3245689.0,Bm Bs,8.602209944751381,9.248,-0.0410332984918611,-0.5238832891246687,8.292682926829269,5.948275862068965,8.602209944751381,9.248,-0.0410332984918611,-0.5238832891246687,8.602209944751381,9.248,-0.0410332984918611,-0.5238832891246687,8.602209944751381,9.248,-0.0410332984918611,-0.5238832891246687,178.0,178.0,178.0,178.0,192.66666666666666,192.66666666666666,192.66666666666666,192.66666666666666,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,25.428571428571427,25.428571428571427,25.428571428571427,25.428571428571427,21.407407407407405,21.407407407407405,21.407407407407405,21.407407407407405,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,6.0,-1.0,6.0,-1.0,6.0,-1.0,6.0,-1.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-12.0,0.0,-12.0,0.0,-12.0,0.0,-12.0,0.0
8751854,Ex,Sx,Sx,wickets,7.0,Sx,field,2021-06-15,Vy Bt,2021,128,8,121,130.0,3.0,85.0,7258,9967,9967,164233.0,Ex,8.314285714285715,9.559808612440191,0.31969111969112074,1.486637880732875,6.347107438016529,9.176470588235293,8.314285714285715,9.559808612440191,0.31969111969112074,1.486637880732875,8.314285714285715,9.559808612440191,0.31969111969112074,1.486637880732875,8.314285714285715,9.559808612440191,0.31969111969112074,1.486637880732875,160.66666666666666,160.66666666666666,160.66666666666666,160.66666666666666,166.5,166.5,166.5,166.5,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,22.952380952380953,22.952380952380953,22.952380952380953,22.952380952380953,55.5,55.5,55.5,55.5,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-4.333333333333333,-1.3333333333333333,-4.333333333333333,-1.3333333333333333,-4.333333333333333,-1.3333333333333333,-4.333333333333333,-1.3333333333333333,100.0,100.0,100.0,100.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0
8751847,He,Mx,Mx,wickets,3.0,Mx,field,2021-06-15,Vy Bt,2021,215,6,125,217.0,7.0,124.0,7727,8700,8700,7752989.0,He,7.1735537190082646,7.880952380952381,-1.303190467038247,-1.5174851190476186,10.32,10.5,7.1735537190082646,7.880952380952381,-1.303190467038247,-1.5174851190476186,7.1735537190082646,7.880952380952381,-1.303190467038247,-1.5174851190476186,7.1735537190082646,7.880952380952381,-1.303190467038247,-1.5174851190476186,149.0,149.0,149.0,149.0,165.5,165.5,165.5,165.5,6.0,6.0,6.0,6.0,7.5,7.5,7.5,7.5,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,19.470588235294116,19.470588235294116,19.470588235294116,19.470588235294116,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-8.333333333333334,-3.0,-8.333333333333334,-3.0,-8.333333333333334,-3.0,-8.333333333333334,-3.0,0.0,0.0,0.0,0.0,-35.0,0.0,-35.0,0.0,-35.0,0.0,-35.0,0.0
8751840,Ne,Dm,Ne,runs,13.0,Ne,bat,2021-06-15,Vy Bt,2021,195,5,125,182.0,8.0,121.0,8987,6838,8987,1749075.0,Ne,9.248,8.206611570247935,-0.5238832891246687,-0.1693884297520647,9.36,9.024793388429751,9.248,8.206611570247935,-0.5238832891246687,-0.1693884297520647,9.248,8.206611570247935,-0.5238832891246687,-0.1693884297520647,9.248,8.206611570247935,-0.5238832891246687,-0.1693884297520647,192.66666666666666,192.66666666666666,192.66666666666666,192.66666666666666,175.5,175.5,175.5,175.5,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,21.407407407407405,21.407407407407405,21.407407407407405,21.407407407407405,21.9375,21.9375,21.9375,21.9375,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-12.0,0.0,-12.0,0.0,-12.0,0.0,-12.0,0.0,100.0,100.0,100.0,100.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0
8751833,Ye,Le,Ye,runs,18.0,Ye,bat,2021-06-15,Vy Bt,2021,240,4,122,222.0,8.0,124.0,10618,8301,10618,2082044.0,Ye,7.7974683544303796,8.27620632279534,-0.0654348713760724,-0.09775027152853255,11.80327868852459,10.741935483870968,7.7974683544303796,8.27620632279534,-0.0654348713760724,-0.09775027152853255,7.7974683544303796,8.27620632279534,-0.0654348713760724,-0.09775027152853255,7.7974683544303796,8.27620632279534,-0.0654348713760724,-0.09775027152853255,154.0,154.0,154.0,154.0,165.8,165.8,165.8,165.8,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,30.8,30.8,30.8,30.8,20.725,20.725,20.725,20.725,50.0,50.0,50.0,50.0,-10.0,3.0,-10.0,3.0,-10.0,3.0,-10.0,3.0,40.0,40.0,40.0,40.0,-1.4,-0.8,-1.4,-0.8,-1.4,-0.8,-1.4,-0.8
8751861,St,Kt,St,runs,47.0,Kt,field,2021-06-15,Vy Bt,2021,204,7,127,157.0,10.0,112.0,9701,8056,9701,3239102.0,St,10.465116279069768,7.748663101604278,1.4651162790697683,-0.8089776490659633,9.637795275590552,8.410714285714286,10.465116279069768,7.748663101604278,1.4651162790697683,-0.8089776490659633,10.465116279069768,7.748663101604278,1.4651162790697683,-0.8089776490659633,10.465116279069768,7.748663101604278,1.4651162790697683,-0.8089776490659633,186.0,186.0,186.0,186.0,179.0,179.0,179.0,179.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,28.615384615384617,28.615384615384617,28.615384615384617,28.615384615384617,29.833333333333332,29.833333333333332,29.833333333333332,29.833333333333332,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,0.0,-5.0,100.0,100.0,100.0,100.0,19.666666666666668,0.0,19.666666666666668,0.0,19.666666666666668,0.0,19.666666666666668,0.0
8751889,Kt,Gn,Kt,runs,40.0,Kt,bat,2021-06-16,Vy Bt,2021,144,7,124,104.0,10.0,108.0,8056,7573,8056,4473993.0,Kt,7.901234567901234,8.586206896551724,-0.9307654320987666,0.46664167916041954,6.967741935483871,5.777777777777778,7.901234567901234,8.586206896551724,-0.9307654320987666,0.46664167916041954,7.901234567901234,8.586206896551724,-0.9307654320987666,0.46664167916041954,7.901234567901234,8.586206896551724,-0.9307654320987666,0.46664167916041954,173.5,173.5,173.5,173.5,165.66666666666666,165.66666666666666,165.66666666666666,165.66666666666666,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,24.785714285714285,24.785714285714285,24.785714285714285,24.785714285714285,20.708333333333332,20.708333333333332,20.708333333333332,20.708333333333332,75.0,75.0,75.0,75.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-1.3333333333333333,0.6666666666666666,-1.3333333333333333,0.6666666666666666,-1.3333333333333333,0.6666666666666666,-1.3333333333333333,0.6666666666666666
8751882,Ye,We,Ye,runs,94.0,We,field,2021-06-16,Vy Bt,2021,216,6,125,122.0,10.0,101.0,10618,10576,10618,2082044.0,Ye,9.158774373259053,7.493449781659389,0.33619372809776316,-0.2382575354137817,10.368,7.247524752475248,9.158774373259053,7.493449781659389,0.33619372809776316,-0.2382575354137817,9.158774373259053,7.493449781659389,0.33619372809776316,-0.2382575354137817,9.158774373259053,7.493449781659389,0.33619372809776316,-0.2382575354137817,182.66666666666666,182.66666666666666,182.66666666666666,182.66666666666666,159.0,159.0,159.0,159.0,8.0,8.0,8.0,8.0,6.5,6.5,6.5,6.5,45.666666666666664,45.666666666666664,45.666666666666664,45.666666666666664,35.333333333333336,35.333333333333336,35.333333333333336,35.333333333333336,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,-0.6666666666666666,2.0,-0.6666666666666666,2.0,-0.6666666666666666,2.0,-0.6666666666666666,2.0,100.0,100.0,100.0,100.0,16.0,4.0,16.0,4.0,16.0,4.0,16.0,4.0
8751896,Bm Bs,Le,Bm Bs,runs,35.0,Le,field,2021-06-16,Vy Bt,2021,190,7,124,155.0,10.0,121.0,10366,8301,10366,3992960.0,Bm Bs,8.523711340206185,8.903686087990488,0.5237113402061855,-0.11759050775419233,9.193548387096774,7.68595041322314,8.523711340206185,8.903686087990488,0.5237113402061855,-0.11759050775419233,8.523711340206185,8.903686087990488,0.5237113402061855,-0.11759050775419233,8.523711340206185,8.903686087990488,0.5237113402061855,-0.11759050775419233,176.0,176.0,176.0,176.0,178.28571428571428,178.28571428571428,178.28571428571428,178.28571428571428,8.5,8.5,8.5,8.5,5.0,5.0,5.0,5.0,29.333333333333332,29.333333333333332,29.333333333333332,29.333333333333332,22.285714285714285,22.285714285714285,22.285714285714285,22.285714285714285,75.0,75.0,75.0,75.0,18.25,-0.75,18.25,-0.75,18.25,-0.75,18.25,-0.75,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,-3.5714285714285716,0.42857142857142855,-3.5714285714285716,0.42857142857142855,-3.5714285714285716,0.42857142857142855,-3.5714285714285716,0.42857142857142855
8729258,Mn Ss,Qa Gs,Mn Ss,runs,110.0,Qa Gs,field,2021-06-16,Qa Gs tr of Ud Ab Es,2021,183,5,124,73.0,10.0,74.0,44904,40592,44904,1637320.0,Mn Ss,8.739290085679315,8.648711943793911,0.3929598104499572,0.722934611797923,8.85483870967742,5.918918918918919,8.634782608695652,8.232558139534884,0.3938187532739654,0.5272949816401473,0.0,8.232558139534884,0.0,0.5272949816401473,8.739290085679315,8.648711943793911,0.3929598104499572,0.722934611797923,170.57142857142858,171.5,,170.57142857142858,157.0,142.33333333333334,142.33333333333334,157.0,7.0,7.0,,7.0,4.5,5.0,5.0,4.5,34.114285714285714,49.0,,34.114285714285714,22.428571428571427,15.814814814814817,15.814814814814817,22.428571428571427,42.857142857142854,100.0,0.0,42.857142857142854,-1.4285714285714286,-0.14285714285714285,6.0,4.0,0.0,0.0,-1.4285714285714286,-0.14285714285714285,25.0,33.33333333333333,33.33333333333333,25.0,-2.625,-4.375,-14.333333333333334,-3.3333333333333335,-14.333333333333334,-3.3333333333333335,-2.625,-4.375
